9;195;Image;http://epics.edm.uhasselt.be/z33/images/Z33_TadashiKawamata_VK_158_0481.jpg;Resultaat;;Tadashi Kawamata;Kristof Vrancken;Resultaat
9;196;Image;http://epics.edm.uhasselt.be/z33/images/Z33_TadashiKawamata_VK_183_0602.jpg;Resultaat;;Tadashi Kawamata;Kristof Vrancken;Resultaat
9;203;Youtube;http://www.youtube.com/watch?v=begVXfLFq8Y;Tadashi Kawamta over het concept achter project burchtheuvel;;Tadashi Kawamata;AVS  - provincie Limburg;Concept
9;204;Youtube;http://www.youtube.com/watch?v=3MfMYufm_MM;Tadashi Kawamta over het werkproces;;Tadashi Kawamata;AVS  - provincie Limburg;Concept
9;205;Youtube;http://www.youtube.com/watch?v=9PDzjj3e_Zo;Tadashi Kawamta over het Resultaat;;Tadashi Kawamata;AVS  - provincie Limburg;Concept
12;61;Youtube;http://www.youtube.com/watch?v=ZbFPLSTiiCg;constructie Twijfelgrens;Fred Eerdekens over de uitvoering van Twijfelgrens;Fred Eerdekens;audiovisuele studio - Provincie Limburg;Constructie
12;62;Youtube;http://www.youtube.com/watch?v=JXIcyQKiRxc;concept Twijfelgrens;Fred Eerdekens over het concept achter Twijfelgrens;Fred Eerdekens;audiovisuele studio - Provincie Limburg;Concept
12;63;Youtube;http://www.youtube.com/watch?v=VCMx2vBvwCo;resultaat Twijfelgrens;Fred Eerdekens over het beoogde effect van Twijfelgrens;Fred Eerdekens;audiovisuele studio - Provincie Limburg;Resultaat
12;115;Image;http://epics.edm.uhasselt.be/z33/images/twijfelgrens.jpg;Twijfelgrens;;Fred Eerdekens;Kristof Vrancken;Resultaat
12;116;Image;http://epics.edm.uhasselt.be/z33/images/twijfelgrens2.jpg;Twijfelgrens;;Fred Eerdekens;Kristof Vrancken;Resultaat
12;117;Image;http://epics.edm.uhasselt.be/z33/images/twijfelgrens3.jpg;Twijfelgrens;;Fred Eerdekens;Kristof Vrancken;Resultaat
12;118;Image;http://epics.edm.uhasselt.be/z33/images/twijfelgrens4.jpg;Twijfelgrens;;Fred Eerdekens;Kristof Vrancken;Resultaat
12;119;Image;http://epics.edm.uhasselt.be/z33/images/twijfelgrens5.jpg;Twijfelgrens;;Fred Eerdekens;Kristof Vrancken;Resultaat
12;139;Image;http://epics.edm.uhasselt.be/z33/images/FRED EERDEKENS-1- tekening.jpg;Twijfelgrens;tekening;Fred Eerdekens;Fred Eerdekens;Concept
12;140;Image;http://epics.edm.uhasselt.be/z33/images/FRED EERDEKENS-1- tekening.jpg;Twijfelgrens;tekening;Fred Eerdekens;Fred Eerdekens;Concept
12;141;Image;http://epics.edm.uhasselt.be/z33/images/FRED EERDEKENS-1- tekening.jpg;Twijfelgrens;tekening;Fred Eerdekens;Fred Eerdekens;Concept
12;142;Image;http://epics.edm.uhasselt.be/z33/images/Fred Eerdekens - twijfelgrens 3 - foto Johan Jozef Wetzels.jpg;Twijfelgrens;Maquette in kunstencentrum BELGIE;Fred Eerdekens;Johan Jozef Wetzels;Constructie
12;143;Image;http://epics.edm.uhasselt.be/z33/images/Fred Eerdekens - twijfelgrens maquette 2 - foto Johan Jozef Wetzels.jpg;Twijfelgrens;Maquette in kunstencentrum BELGIE;Fred Eerdekens;Johan Jozef Wetzels;Constructie
12;144;Image;http://epics.edm.uhasselt.be/z33/images/Fred Eerdekens - twijfelgrens maquette 2 - foto Johan Jozef Wetzels.jpg;Twijfelgrens;Maquette in kunstencentrum BELGIE;Fred Eerdekens;Johan Jozef Wetzels;Constructie
12;145;Image;http://epics.edm.uhasselt.be/z33/images/Fred Eerdekens - twijfelgrens maquette 2 - foto Johan Jozef Wetzels.jpg;Twijfelgrens;Maquette in kunstencentrum BELGIE;Fred Eerdekens;Johan Jozef Wetzels;Constructie
12;146;Image;http://epics.edm.uhasselt.be/z33/images/Fred Eerdekens - twijfelgrens maquette 2 - foto Johan Jozef Wetzels.jpg;Twijfelgrens;Maquette in kunstencentrum BELGIE;Fred Eerdekens;Johan Jozef Wetzels;Constructie
12;147;Image;http://epics.edm.uhasselt.be/z33/images/Fred Eerdekens - twijfelgrens maquette 2 - foto Johan Jozef Wetzels-1.jpg;Twijfelgrens;Maquette in kunstencentrum BELGIE;Fred Eerdekens;Johan Jozef Wetzels;Constructie
12;148;Image;http://epics.edm.uhasselt.be/z33/images/Fred Eerdekens - twijfelgrens 3 - foto Johan Jozef Wetzels-1.jpg;Twijfelgrens;Maquette in kunstencentrum BELGIE;Fred Eerdekens;Johan Jozef Wetzels;Constructie
12;149;Image;http://epics.edm.uhasselt.be/z33/images/Fred Eerdekens - twijfelgrens maquette 5 - foto Johan Jozef Wetzels-1.jpg;Twijfelgrens;Maquette in kunstencentrum BELGIE;Fred Eerdekens;Johan Jozef Wetzels;Concept
12;150;Image;http://epics.edm.uhasselt.be/z33/images/Fred Eerdekens - twijfelgrens maquette 4 - foto Johan Jozef Wetzels-1.jpg;Twijfelgrens;Maquette in kunstencentrum BELGIE;Fred Eerdekens;Johan Jozef Wetzels;Concept
12;151;Image;http://epics.edm.uhasselt.be/z33/images/Fred Eerdekens - twijfelgrens 3 - foto Johan Jozef Wetzels-1.jpg;Twijfelgrens;Maquette in kunstencentrum BELGIE;Fred Eerdekens;Johan Jozef Wetzels;Concept
12;152;Image;http://epics.edm.uhasselt.be/z33/images/Fred Eerdekens - twijfelgrens maquette 5 - foto Johan Jozef Wetzels-1.jpg;Twijfelgrens;Maquette in kunstencentrum BELGIE;Fred Eerdekens;Johan Jozef Wetzels;Concept
17;167;Image;http://epics.edm.uhasselt.be/z33/images/drawing 02 (mail).jpg;Memento;ontwerptekening;Wesley Meuris;Wesley Meuris;Concept
17;168;Image;http://epics.edm.uhasselt.be/z33/images/drawing 03 (mail).jpg;Memento;ontwerptekening;Wesley Meuris;Wesley Meuris;Concept
17;169;Image;http://epics.edm.uhasselt.be/z33/images/drawing 04 (mail).jpg;Memento;ontwerptekening;Wesley Meuris;Wesley Meuris;Concept
17;170;Image;http://epics.edm.uhasselt.be/z33/images/WM locatie foto.jpg;Memento;locatie foto;Wesley Meuris;Wesley Meuris;Concept
17;171;Image;http://epics.edm.uhasselt.be/z33/images/WM locatie fotomontage.jpg;Memento;locatie foto + ontwerp;Wesley Meuris;Wesley Meuris;Concept
17;172;Image;http://epics.edm.uhasselt.be/z33/images/WM plaatsing.jpg;Memento;locatie op plan;Wesley Meuris;Wesley Meuris;Concept
19;122;Image;http://epics.edm.uhasselt.be/z33/images/tranendreef ver.jpg;Tranendreef;De tranendreef in de dreef naar het kasteel van Hex;Dré Wapenaar;Kristof Vrancken;Resultaat
19;123;Image;http://epics.edm.uhasselt.be/z33/images/tranendreef.jpg;Tranendreef;De tranendreef in de dreef naar het kasteel van Hex;Dré Wapenaar;Kristof Vrancken;Resultaat
19;124;Image;http://epics.edm.uhasselt.be/z33/images/tranendreef2.jpg;Tranendreef;De tranendreef in de dreef naar het kasteel van Hex;Dré Wapenaar;Kristof Vrancken;Resultaat
19;125;Image;http://epics.edm.uhasselt.be/z33/images/boomtent.jpg;Tranendreef;Een boomtent in de Tranendreef;Dré Wapenaar;Kristof Vrancken;Resultaat
19;126;Image;http://epics.edm.uhasselt.be/z33/images/boomtent close.jpg;Tranendreef;Een boomtent in de Tranendreef;Dré Wapenaar;Kristof Vrancken;Resultaat
19;128;Image;http://epics.edm.uhasselt.be/z33/images/boomtent binnen2.jpg;Tranendreef;Binnenkant van een boomtent in de Tranendreef;Dré Wapenaar;Kristof Vrancken;Resultaat
